Start (s),End (s),Scientific name,Common name,Confidence,File
136.5,139.5,Melospiza melodia,Song Sparrow,0.1775,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
144.0,147.0,Melospiza melodia,Song Sparrow,0.1891,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
145.5,148.5,Melospiza melodia,Song Sparrow,0.7158,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
147.0,150.0,Melospiza melodia,Song Sparrow,0.2081,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
150.0,153.0,Dumetella carolinensis,Gray Catbird,0.2553,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
150.0,153.0,Geothlypis trichas,Common Yellowthroat,0.2080,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
151.5,154.5,Setophaga virens,Black-throated Green Warbler,0.1735,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
153.0,156.0,Molothrus ater,Brown-headed Cowbird,0.1360,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
156.0,159.0,Geothlypis trichas,Common Yellowthroat,0.1336,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
157.5,160.5,Geothlypis trichas,Common Yellowthroat,0.1691,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
159.0,162.0,Setophaga citrina,Hooded Warbler,0.1657,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
159.0,162.0,Contopus virens,Eastern Wood-Pewee,0.1217,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
162.0,165.0,Vireo olivaceus,Red-eyed Vireo,0.1665,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
163.5,166.5,Vireo olivaceus,Red-eyed Vireo,0.4009,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
166.5,169.5,Melospiza melodia,Song Sparrow,0.8709,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
168.0,171.0,Melospiza melodia,Song Sparrow,0.9713,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
169.5,172.5,Melospiza melodia,Song Sparrow,0.9517,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
171.0,174.0,Melospiza melodia,Song Sparrow,0.1474,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
172.5,175.5,Dumetella carolinensis,Gray Catbird,0.1492,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
174.0,177.0,Contopus virens,Eastern Wood-Pewee,0.1205,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
175.5,178.5,Geothlypis trichas,Common Yellowthroat,0.2672,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
175.5,178.5,Dumetella carolinensis,Gray Catbird,0.1830,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
175.5,178.5,Melospiza melodia,Song Sparrow,0.1451,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
177.0,180.0,Melospiza melodia,Song Sparrow,0.8580,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
178.5,181.5,Melospiza melodia,Song Sparrow,0.9350,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
180.0,183.0,Melospiza melodia,Song Sparrow,0.3161,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
183.0,186.0,Corvus brachyrhynchos,American Crow,0.2892,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
183.0,186.0,Vireo olivaceus,Red-eyed Vireo,0.1827,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
183.0,186.0,Dumetella carolinensis,Gray Catbird,0.1556,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
183.0,186.0,Cyanocitta cristata,Blue Jay,0.1347,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
184.5,187.5,Dumetella carolinensis,Gray Catbird,0.2331,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
184.5,187.5,Vireo olivaceus,Red-eyed Vireo,0.1278,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
186.0,189.0,Melospiza melodia,Song Sparrow,0.1883,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
187.5,190.5,Melospiza melodia,Song Sparrow,0.9421,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
189.0,192.0,Melospiza melodia,Song Sparrow,0.8561,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
190.5,193.5,Melospiza melodia,Song Sparrow,0.3656,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
192.0,195.0,Vireo olivaceus,Red-eyed Vireo,0.1673,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
192.0,195.0,Corvus brachyrhynchos,American Crow,0.1607,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
192.0,195.0,Contopus virens,Eastern Wood-Pewee,0.1294,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
193.5,196.5,Vireo olivaceus,Red-eyed Vireo,0.5697,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
193.5,196.5,Corvus brachyrhynchos,American Crow,0.2481,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
193.5,196.5,Cyanocitta cristata,Blue Jay,0.1181,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
195.0,198.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1016,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
196.5,199.5,Melospiza melodia,Song Sparrow,0.6404,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
198.0,201.0,Melospiza melodia,Song Sparrow,0.9318,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
199.5,202.5,Melospiza melodia,Song Sparrow,0.8170,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
201.0,204.0,Melospiza melodia,Song Sparrow,0.1135,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
202.5,205.5,Vireo olivaceus,Red-eyed Vireo,0.2548,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
204.0,207.0,Vireo olivaceus,Red-eyed Vireo,0.5108,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
204.0,207.0,Corvus brachyrhynchos,American Crow,0.4982,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
204.0,207.0,Geothlypis trichas,Common Yellowthroat,0.1621,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
205.5,208.5,Geothlypis trichas,Common Yellowthroat,0.1132,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
207.0,210.0,Melospiza melodia,Song Sparrow,0.7918,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
208.5,211.5,Melospiza melodia,Song Sparrow,0.9158,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
210.0,213.0,Melospiza melodia,Song Sparrow,0.8283,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
211.5,214.5,Melospiza melodia,Song Sparrow,0.1381,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
213.0,216.0,Dryobates pubescens,Downy Woodpecker,0.2664,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
216.0,219.0,Melospiza melodia,Song Sparrow,0.8163,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
217.5,220.5,Melospiza melodia,Song Sparrow,0.9689,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
219.0,222.0,Melospiza melodia,Song Sparrow,0.4181,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
223.5,226.5,Seiurus aurocapilla,Ovenbird,0.1038,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
223.5,226.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.1018,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
226.5,229.5,Dumetella carolinensis,Gray Catbird,0.1077,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
228.0,231.0,Melospiza melodia,Song Sparrow,0.7268,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
229.5,232.5,Melospiza melodia,Song Sparrow,0.9493,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
231.0,234.0,Melospiza melodia,Song Sparrow,0.7266,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
235.5,238.5,Geothlypis trichas,Common Yellowthroat,0.1203,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
237.0,240.0,Vireo olivaceus,Red-eyed Vireo,0.1096,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
244.5,247.5,Melospiza melodia,Song Sparrow,0.8941,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
246.0,249.0,Melospiza melodia,Song Sparrow,0.9507,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
247.5,250.5,Melospiza melodia,Song Sparrow,0.3045,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
252.0,255.0,Vireo olivaceus,Red-eyed Vireo,0.1090,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
255.0,258.0,Melospiza melodia,Song Sparrow,0.6751,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
255.0,258.0,Tyrannus tyrannus,Eastern Kingbird,0.1348,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
256.5,259.5,Melospiza melodia,Song Sparrow,0.8505,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
258.0,261.0,Molothrus ater,Brown-headed Cowbird,0.1672,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
258.0,261.0,Melospiza melodia,Song Sparrow,0.1060,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
261.0,264.0,Icterus galbula,Baltimore Oriole,0.1002,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
262.5,265.5,Melospiza melodia,Song Sparrow,0.1079,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
267.0,270.0,Melospiza melodia,Song Sparrow,0.7599,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
268.5,271.5,Melospiza melodia,Song Sparrow,0.9091,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
270.0,273.0,Melospiza melodia,Song Sparrow,0.5189,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
277.5,280.5,Melospiza melodia,Song Sparrow,0.8652,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
279.0,282.0,Melospiza melodia,Song Sparrow,0.8519,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
280.5,283.5,Melospiza melodia,Song Sparrow,0.2972,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
283.5,286.5,Vireo olivaceus,Red-eyed Vireo,0.1337,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
285.0,288.0,Sphyrapicus varius,Yellow-bellied Sapsucker,0.2334,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
285.0,288.0,Vireo olivaceus,Red-eyed Vireo,0.2287,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
288.0,291.0,Ardea herodias,Great Blue Heron,0.1246,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
288.0,291.0,Geothlypis trichas,Common Yellowthroat,0.1160,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
289.5,292.5,Melospiza melodia,Song Sparrow,0.7519,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
291.0,294.0,Melospiza melodia,Song Sparrow,0.8044,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
297.0,300.0,Melospiza melodia,Song Sparrow,0.6790,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
298.5,301.5,Melospiza melodia,Song Sparrow,0.8630,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
300.0,303.0,Melospiza melodia,Song Sparrow,0.7425,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
301.5,304.5,Melospiza melodia,Song Sparrow,0.1018,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
303.0,306.0,Melanerpes carolinus,Red-bellied Woodpecker,0.1045,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
307.5,310.5,Ardea herodias,Great Blue Heron,0.1007,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
309.0,312.0,Ardea herodias,Great Blue Heron,0.1266,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
310.5,313.5,Melospiza melodia,Song Sparrow,0.5538,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
312.0,315.0,Melospiza melodia,Song Sparrow,0.8863,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
313.5,316.5,Melospiza melodia,Song Sparrow,0.5967,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
315.0,318.0,Pipilo erythrophthalmus,Eastern Towhee,0.1789,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
