Start (s),End (s),Scientific name,Common name,Confidence,File
147.0,150.0,Geothlypis trichas,Common Yellowthroat,0.1933,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
147.0,150.0,Vireo olivaceus,Red-eyed Vireo,0.1679,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
154.5,157.5,Dumetella carolinensis,Gray Catbird,0.1018,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
156.0,159.0,Geothlypis trichas,Common Yellowthroat,0.2148,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
156.0,159.0,Dumetella carolinensis,Gray Catbird,0.1249,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
160.5,163.5,Megaceryle alcyon,Belted Kingfisher,0.3545,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
162.0,165.0,Megaceryle alcyon,Belted Kingfisher,0.5203,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
163.5,166.5,Cyanocitta cristata,Blue Jay,0.1500,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
165.0,168.0,Geothlypis trichas,Common Yellowthroat,0.1041,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
166.5,169.5,Geothlypis trichas,Common Yellowthroat,0.2175,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
168.0,171.0,Myiarchus crinitus,Great Crested Flycatcher,0.1559,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
169.5,172.5,Myiarchus crinitus,Great Crested Flycatcher,0.1086,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
171.0,174.0,Myiarchus crinitus,Great Crested Flycatcher,0.2874,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
172.5,175.5,Myiarchus crinitus,Great Crested Flycatcher,0.1677,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
178.5,181.5,Geothlypis trichas,Common Yellowthroat,0.1932,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
186.0,189.0,Dumetella carolinensis,Gray Catbird,0.2283,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
213.0,216.0,Vireo olivaceus,Red-eyed Vireo,0.2031,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
213.0,216.0,Dumetella carolinensis,Gray Catbird,0.1209,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
222.0,225.0,Myiarchus crinitus,Great Crested Flycatcher,0.1230,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
226.5,229.5,Myiarchus crinitus,Great Crested Flycatcher,0.1030,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
276.0,279.0,Turdus migratorius,American Robin,0.1302,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
277.5,280.5,Turdus migratorius,American Robin,0.2109,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
279.0,282.0,Turdus migratorius,American Robin,0.1067,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
292.5,295.5,Turdus migratorius,American Robin,0.1246,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
295.5,298.5,Turdus migratorius,American Robin,0.1092,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
300.0,303.0,Myiarchus crinitus,Great Crested Flycatcher,0.4512,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
301.5,304.5,Myiarchus crinitus,Great Crested Flycatcher,0.6423,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
303.0,306.0,Myiarchus crinitus,Great Crested Flycatcher,0.1886,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
307.5,310.5,Turdus migratorius,American Robin,0.1400,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
309.0,312.0,Turdus migratorius,American Robin,0.1046,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
327.0,330.0,Pheucticus ludovicianus,Rose-breasted Grosbeak,0.2193,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
331.5,334.5,Turdus migratorius,American Robin,0.2372,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
333.0,336.0,Turdus migratorius,American Robin,0.1257,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
339.0,342.0,Turdus migratorius,American Robin,0.4140,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
340.5,343.5,Turdus migratorius,American Robin,0.1247,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
345.0,348.0,Turdus migratorius,American Robin,0.3810,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
346.5,349.5,Turdus migratorius,American Robin,0.2223,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
348.0,351.0,Turdus migratorius,American Robin,0.2468,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
349.5,352.5,Turdus migratorius,American Robin,0.1249,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
351.0,354.0,Turdus migratorius,American Robin,0.3424,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
352.5,355.5,Turdus migratorius,American Robin,0.4294,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
352.5,355.5,Myiarchus crinitus,Great Crested Flycatcher,0.1202,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
354.0,357.0,Myiarchus crinitus,Great Crested Flycatcher,0.1697,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
355.5,358.5,Turdus migratorius,American Robin,0.4280,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
357.0,360.0,Turdus migratorius,American Robin,0.2087,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
358.5,361.5,Turdus migratorius,American Robin,0.4368,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
360.0,363.0,Turdus migratorius,American Robin,0.2197,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
363.0,366.0,Turdus migratorius,American Robin,0.1142,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
364.5,367.5,Turdus migratorius,American Robin,0.2041,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
366.0,369.0,Turdus migratorius,American Robin,0.6597,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
367.5,370.5,Turdus migratorius,American Robin,0.5525,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
369.0,372.0,Turdus migratorius,American Robin,0.4967,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
372.0,375.0,Setophaga petechia,Yellow Warbler,0.1374,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
372.0,375.0,Turdus migratorius,American Robin,0.1079,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
375.0,378.0,Turdus migratorius,American Robin,0.2435,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
376.5,379.5,Turdus migratorius,American Robin,0.3353,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
378.0,381.0,Turdus migratorius,American Robin,0.4251,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
382.5,385.5,Turdus migratorius,American Robin,0.1434,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
384.0,387.0,Turdus migratorius,American Robin,0.3141,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
387.0,390.0,Turdus migratorius,American Robin,0.2620,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
388.5,391.5,Turdus migratorius,American Robin,0.1731,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
390.0,393.0,Turdus migratorius,American Robin,0.2052,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
391.5,394.5,Turdus migratorius,American Robin,0.4030,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
393.0,396.0,Turdus migratorius,American Robin,0.3075,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
397.5,400.5,Turdus migratorius,American Robin,0.1135,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
399.0,402.0,Turdus migratorius,American Robin,0.1492,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
414.0,417.0,Turdus migratorius,American Robin,0.1931,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
415.5,418.5,Pheucticus ludovicianus,Rose-breasted Grosbeak,0.1345,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
415.5,418.5,Turdus migratorius,American Robin,0.1177,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
417.0,420.0,Turdus migratorius,American Robin,0.1006,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
427.5,430.5,Passerina cyanea,Indigo Bunting,0.1160,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
433.5,436.5,Myiarchus crinitus,Great Crested Flycatcher,0.2232,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
438.0,441.0,Myiarchus crinitus,Great Crested Flycatcher,0.1179,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
439.5,442.5,Turdus migratorius,American Robin,0.2045,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
441.0,444.0,Turdus migratorius,American Robin,0.2458,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
447.0,450.0,Turdus migratorius,American Robin,0.6339,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
448.5,451.5,Turdus migratorius,American Robin,0.1299,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
450.0,453.0,Turdus migratorius,American Robin,0.1333,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
456.0,459.0,Turdus migratorius,American Robin,0.3091,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
457.5,460.5,Turdus migratorius,American Robin,0.6358,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
459.0,462.0,Turdus migratorius,American Robin,0.4495,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
460.5,463.5,Turdus migratorius,American Robin,0.7002,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
462.0,465.0,Turdus migratorius,American Robin,0.1779,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
463.5,466.5,Passerina cyanea,Indigo Bunting,0.1025,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
468.0,471.0,Turdus migratorius,American Robin,0.1409,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
472.5,475.5,Turdus migratorius,American Robin,0.4091,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
474.0,477.0,Turdus migratorius,American Robin,0.3295,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
475.5,478.5,Turdus migratorius,American Robin,0.3002,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
477.0,480.0,Vireo olivaceus,Red-eyed Vireo,0.1638,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
484.5,487.5,Turdus migratorius,American Robin,0.1074,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
493.5,496.5,Turdus migratorius,American Robin,0.1332,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
501.0,504.0,Turdus migratorius,American Robin,0.1974,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
501.0,504.0,Pheucticus ludovicianus,Rose-breasted Grosbeak,0.1538,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
502.5,505.5,Turdus migratorius,American Robin,0.2059,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
508.5,511.5,Turdus migratorius,American Robin,0.2026,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
510.0,513.0,Turdus migratorius,American Robin,0.4056,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
513.0,516.0,Pheucticus ludovicianus,Rose-breasted Grosbeak,0.1054,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
513.0,516.0,Turdus migratorius,American Robin,0.1023,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
522.0,525.0,Turdus migratorius,American Robin,0.3073,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
526.5,529.5,Pheucticus ludovicianus,Rose-breasted Grosbeak,0.1767,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
529.5,532.5,Turdus migratorius,American Robin,0.1492,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
537.0,540.0,Turdus migratorius,American Robin,0.2388,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
543.0,546.0,Turdus migratorius,American Robin,0.4958,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
544.5,547.5,Turdus migratorius,American Robin,0.2007,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
546.0,549.0,Turdus migratorius,American Robin,0.4359,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
547.5,550.5,Turdus migratorius,American Robin,0.7407,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
549.0,552.0,Turdus migratorius,American Robin,0.1933,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
549.0,552.0,Myiarchus crinitus,Great Crested Flycatcher,0.1135,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
550.5,553.5,Turdus migratorius,American Robin,0.1178,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
552.0,555.0,Turdus migratorius,American Robin,0.3184,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
553.5,556.5,Turdus migratorius,American Robin,0.1638,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
556.5,559.5,Turdus migratorius,American Robin,0.2235,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
561.0,564.0,Turdus migratorius,American Robin,0.1170,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
562.5,565.5,Turdus migratorius,American Robin,0.2146,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
568.5,571.5,Myiarchus crinitus,Great Crested Flycatcher,0.1925,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
571.5,574.5,Turdus migratorius,American Robin,0.1503,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
573.0,576.0,Turdus migratorius,American Robin,0.3284,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
574.5,577.5,Turdus migratorius,American Robin,0.3155,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
576.0,579.0,Turdus migratorius,American Robin,0.4070,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
577.5,580.5,Turdus migratorius,American Robin,0.5115,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
579.0,582.0,Turdus migratorius,American Robin,0.2418,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
580.5,583.5,Turdus migratorius,American Robin,0.1766,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
582.0,585.0,Turdus migratorius,American Robin,0.3746,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
583.5,586.5,Turdus migratorius,American Robin,0.2859,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
583.5,586.5,Pheucticus ludovicianus,Rose-breasted Grosbeak,0.1059,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
585.0,588.0,Turdus migratorius,American Robin,0.1612,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
586.5,589.5,Turdus migratorius,American Robin,0.2172,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
588.0,591.0,Turdus migratorius,American Robin,0.1665,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
592.5,595.5,Seiurus aurocapilla,Ovenbird,0.1078,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
597.0,600.0,Turdus migratorius,American Robin,0.1503,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
598.5,601.5,Turdus migratorius,American Robin,0.1109,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
600.0,603.0,Turdus migratorius,American Robin,0.1511,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
601.5,604.5,Turdus migratorius,American Robin,0.1184,/Users/lillianwang/Downloads/Original Wave Files/20250611-095124_SSW07.WAV
