Start (s),End (s),Scientific name,Common name,Confidence,File
49.5,52.5,Vireo olivaceus,Red-eyed Vireo,0.2210,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
51.0,54.0,Vireo olivaceus,Red-eyed Vireo,0.4341,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
52.5,55.5,Vireo olivaceus,Red-eyed Vireo,0.2252,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
54.0,57.0,Vireo olivaceus,Red-eyed Vireo,0.2521,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
55.5,58.5,Vireo olivaceus,Red-eyed Vireo,0.4884,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
58.5,61.5,Vireo olivaceus,Red-eyed Vireo,0.2334,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
60.0,63.0,Vireo olivaceus,Red-eyed Vireo,0.1003,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
61.5,64.5,Vireo olivaceus,Red-eyed Vireo,0.1125,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
63.0,66.0,Vireo olivaceus,Red-eyed Vireo,0.2914,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
64.5,67.5,Vireo olivaceus,Red-eyed Vireo,0.4785,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
66.0,69.0,Vireo olivaceus,Red-eyed Vireo,0.3803,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
70.5,73.5,Vireo olivaceus,Red-eyed Vireo,0.3353,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
72.0,75.0,Vireo olivaceus,Red-eyed Vireo,0.3384,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
73.5,76.5,Vireo olivaceus,Red-eyed Vireo,0.2617,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
76.5,79.5,Vireo olivaceus,Red-eyed Vireo,0.1968,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
78.0,81.0,Vireo olivaceus,Red-eyed Vireo,0.2070,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
79.5,82.5,Vireo olivaceus,Red-eyed Vireo,0.2870,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
81.0,84.0,Vireo olivaceus,Red-eyed Vireo,0.3553,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
82.5,85.5,Vireo olivaceus,Red-eyed Vireo,0.2044,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
85.5,88.5,Meleagris gallopavo,Wild Turkey,0.1293,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
87.0,90.0,Vireo olivaceus,Red-eyed Vireo,0.3063,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
88.5,91.5,Vireo olivaceus,Red-eyed Vireo,0.2480,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
90.0,93.0,Vireo olivaceus,Red-eyed Vireo,0.2091,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
91.5,94.5,Vireo olivaceus,Red-eyed Vireo,0.1517,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
93.0,96.0,Vireo olivaceus,Red-eyed Vireo,0.3446,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
94.5,97.5,Vireo olivaceus,Red-eyed Vireo,0.2315,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
96.0,99.0,Vireo olivaceus,Red-eyed Vireo,0.1509,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
97.5,100.5,Vireo olivaceus,Red-eyed Vireo,0.1731,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
99.0,102.0,Vireo olivaceus,Red-eyed Vireo,0.1223,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
100.5,103.5,Vireo olivaceus,Red-eyed Vireo,0.1197,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
102.0,105.0,Vireo olivaceus,Red-eyed Vireo,0.1559,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
103.5,106.5,Vireo olivaceus,Red-eyed Vireo,0.2636,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
105.0,108.0,Vireo olivaceus,Red-eyed Vireo,0.4643,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
106.5,109.5,Vireo olivaceus,Red-eyed Vireo,0.1219,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
108.0,111.0,Vireo olivaceus,Red-eyed Vireo,0.1197,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
109.5,112.5,Contopus virens,Eastern Wood-Pewee,0.1599,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
111.0,114.0,Contopus virens,Eastern Wood-Pewee,0.1345,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
111.0,114.0,Vireo olivaceus,Red-eyed Vireo,0.1232,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
114.0,117.0,Vireo olivaceus,Red-eyed Vireo,0.2669,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
115.5,118.5,Vireo olivaceus,Red-eyed Vireo,0.2168,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
117.0,120.0,Vireo olivaceus,Red-eyed Vireo,0.1924,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
118.5,121.5,Vireo olivaceus,Red-eyed Vireo,0.1808,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
123.0,126.0,Vireo olivaceus,Red-eyed Vireo,0.1402,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
127.5,130.5,Vireo olivaceus,Red-eyed Vireo,0.1669,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
129.0,132.0,Vireo olivaceus,Red-eyed Vireo,0.2168,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
130.5,133.5,Vireo olivaceus,Red-eyed Vireo,0.1327,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
132.0,135.0,Vireo olivaceus,Red-eyed Vireo,0.2019,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
133.5,136.5,Vireo olivaceus,Red-eyed Vireo,0.1106,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
135.0,138.0,Vireo olivaceus,Red-eyed Vireo,0.1464,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
136.5,139.5,Vireo olivaceus,Red-eyed Vireo,0.1731,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
144.0,147.0,Vireo olivaceus,Red-eyed Vireo,0.2055,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
145.5,148.5,Vireo olivaceus,Red-eyed Vireo,0.2062,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
147.0,150.0,Vireo olivaceus,Red-eyed Vireo,0.1632,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
148.5,151.5,Vireo olivaceus,Red-eyed Vireo,0.1627,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
150.0,153.0,Vireo olivaceus,Red-eyed Vireo,0.2047,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
153.0,156.0,Vireo olivaceus,Red-eyed Vireo,0.1668,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
154.5,157.5,Vireo olivaceus,Red-eyed Vireo,0.2443,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
156.0,159.0,Vireo olivaceus,Red-eyed Vireo,0.1734,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
157.5,160.5,Vireo olivaceus,Red-eyed Vireo,0.1572,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
160.5,163.5,Vireo olivaceus,Red-eyed Vireo,0.2175,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
162.0,165.0,Corvus brachyrhynchos,American Crow,0.2916,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
162.0,165.0,Vireo olivaceus,Red-eyed Vireo,0.1763,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
162.0,165.0,Setophaga citrina,Hooded Warbler,0.1324,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
162.0,165.0,Contopus virens,Eastern Wood-Pewee,0.1005,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
163.5,166.5,Vireo olivaceus,Red-eyed Vireo,0.5557,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
163.5,166.5,Corvus brachyrhynchos,American Crow,0.3260,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
165.0,168.0,Vireo olivaceus,Red-eyed Vireo,0.1756,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
168.0,171.0,Vireo olivaceus,Red-eyed Vireo,0.2427,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
168.0,171.0,Piranga olivacea,Scarlet Tanager,0.1239,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
169.5,172.5,Vireo olivaceus,Red-eyed Vireo,0.2806,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
172.5,175.5,Vireo olivaceus,Red-eyed Vireo,0.1297,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
174.0,177.0,Vireo olivaceus,Red-eyed Vireo,0.2359,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
175.5,178.5,Vireo olivaceus,Red-eyed Vireo,0.3986,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
178.5,181.5,Vireo olivaceus,Red-eyed Vireo,0.1192,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
183.0,186.0,Vireo olivaceus,Red-eyed Vireo,0.2707,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
183.0,186.0,Corvus brachyrhynchos,American Crow,0.1389,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
184.5,187.5,Corvus brachyrhynchos,American Crow,0.5226,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
184.5,187.5,Vireo olivaceus,Red-eyed Vireo,0.3058,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
186.0,189.0,Vireo olivaceus,Red-eyed Vireo,0.5963,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
186.0,189.0,Corvus brachyrhynchos,American Crow,0.4645,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
187.5,190.5,Vireo olivaceus,Red-eyed Vireo,0.6214,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
187.5,190.5,Corvus brachyrhynchos,American Crow,0.2477,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
189.0,192.0,Vireo olivaceus,Red-eyed Vireo,0.3957,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
190.5,193.5,Vireo olivaceus,Red-eyed Vireo,0.3964,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
192.0,195.0,Vireo olivaceus,Red-eyed Vireo,0.1820,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
193.5,196.5,Vireo olivaceus,Red-eyed Vireo,0.2665,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
195.0,198.0,Vireo olivaceus,Red-eyed Vireo,0.2820,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
196.5,199.5,Vireo olivaceus,Red-eyed Vireo,0.2199,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
198.0,201.0,Vireo olivaceus,Red-eyed Vireo,0.3465,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
198.0,201.0,Corvus brachyrhynchos,American Crow,0.1528,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
199.5,202.5,Vireo olivaceus,Red-eyed Vireo,0.2174,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
199.5,202.5,Vireo solitarius,Blue-headed Vireo,0.1012,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
201.0,204.0,Vireo olivaceus,Red-eyed Vireo,0.1813,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
202.5,205.5,Vireo olivaceus,Red-eyed Vireo,0.1716,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
204.0,207.0,Vireo olivaceus,Red-eyed Vireo,0.1640,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
205.5,208.5,Vireo olivaceus,Red-eyed Vireo,0.1684,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
207.0,210.0,Vireo olivaceus,Red-eyed Vireo,0.1642,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
210.0,213.0,Vireo olivaceus,Red-eyed Vireo,0.4100,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
211.5,214.5,Vireo olivaceus,Red-eyed Vireo,0.5238,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
211.5,214.5,Corvus brachyrhynchos,American Crow,0.1567,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
213.0,216.0,Vireo olivaceus,Red-eyed Vireo,0.7647,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
213.0,216.0,Corvus brachyrhynchos,American Crow,0.3381,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
214.5,217.5,Vireo olivaceus,Red-eyed Vireo,0.3440,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
216.0,219.0,Setophaga fusca,Blackburnian Warbler,0.1420,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
216.0,219.0,Vireo olivaceus,Red-eyed Vireo,0.1175,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
217.5,220.5,Vireo olivaceus,Red-eyed Vireo,0.2204,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
219.0,222.0,Dryobates villosus,Hairy Woodpecker,0.2469,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
219.0,222.0,Vireo olivaceus,Red-eyed Vireo,0.1031,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
222.0,225.0,Vireo olivaceus,Red-eyed Vireo,0.4463,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
223.5,226.5,Vireo olivaceus,Red-eyed Vireo,0.5517,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
225.0,228.0,Vireo olivaceus,Red-eyed Vireo,0.2359,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
229.5,232.5,Vireo olivaceus,Red-eyed Vireo,0.2149,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
229.5,232.5,Poecile atricapillus,Black-capped Chickadee,0.1172,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
229.5,232.5,Vireo flavifrons,Yellow-throated Vireo,0.1026,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
231.0,234.0,Vireo olivaceus,Red-eyed Vireo,0.3092,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
231.0,234.0,Poecile atricapillus,Black-capped Chickadee,0.1892,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
232.5,235.5,Vireo olivaceus,Red-eyed Vireo,0.4344,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
234.0,237.0,Vireo olivaceus,Red-eyed Vireo,0.6117,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
234.0,237.0,Corvus brachyrhynchos,American Crow,0.2825,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
235.5,238.5,Vireo olivaceus,Red-eyed Vireo,0.3247,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
237.0,240.0,Vireo olivaceus,Red-eyed Vireo,0.3047,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
238.5,241.5,Vireo olivaceus,Red-eyed Vireo,0.3374,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
238.5,241.5,Corvus brachyrhynchos,American Crow,0.3137,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
240.0,243.0,Vireo olivaceus,Red-eyed Vireo,0.7562,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
240.0,243.0,Corvus brachyrhynchos,American Crow,0.2554,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
241.5,244.5,Vireo olivaceus,Red-eyed Vireo,0.4619,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
241.5,244.5,Corvus brachyrhynchos,American Crow,0.1300,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
243.0,246.0,Vireo olivaceus,Red-eyed Vireo,0.2769,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
243.0,246.0,Corvus brachyrhynchos,American Crow,0.1623,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
244.5,247.5,Vireo olivaceus,Red-eyed Vireo,0.1424,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
246.0,249.0,Vireo olivaceus,Red-eyed Vireo,0.4297,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
247.5,250.5,Vireo olivaceus,Red-eyed Vireo,0.5439,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
249.0,252.0,Vireo olivaceus,Red-eyed Vireo,0.1307,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
252.0,255.0,Sphyrapicus varius,Yellow-bellied Sapsucker,0.8449,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
252.0,255.0,Vireo olivaceus,Red-eyed Vireo,0.2091,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
253.5,256.5,Sphyrapicus varius,Yellow-bellied Sapsucker,0.8334,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
253.5,256.5,Vireo olivaceus,Red-eyed Vireo,0.1102,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
255.0,258.0,Sphyrapicus varius,Yellow-bellied Sapsucker,0.9175,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
256.5,259.5,Sphyrapicus varius,Yellow-bellied Sapsucker,0.9286,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
256.5,259.5,Vireo olivaceus,Red-eyed Vireo,0.1655,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
258.0,261.0,Vireo olivaceus,Red-eyed Vireo,0.3137,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
259.5,262.5,Vireo olivaceus,Red-eyed Vireo,0.6919,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
259.5,262.5,Corvus brachyrhynchos,American Crow,0.5833,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
261.0,264.0,Vireo olivaceus,Red-eyed Vireo,0.4808,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
261.0,264.0,Corvus brachyrhynchos,American Crow,0.1969,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
261.0,264.0,Piranga olivacea,Scarlet Tanager,0.1019,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
262.5,265.5,Vireo olivaceus,Red-eyed Vireo,0.5112,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
264.0,267.0,Vireo olivaceus,Red-eyed Vireo,0.3551,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
265.5,268.5,Vireo olivaceus,Red-eyed Vireo,0.3908,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
267.0,270.0,Vireo olivaceus,Red-eyed Vireo,0.4006,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
267.0,270.0,Corvus brachyrhynchos,American Crow,0.1174,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
268.5,271.5,Vireo olivaceus,Red-eyed Vireo,0.2267,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
270.0,273.0,Vireo olivaceus,Red-eyed Vireo,0.3737,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
271.5,274.5,Vireo olivaceus,Red-eyed Vireo,0.7062,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
271.5,274.5,Corvus brachyrhynchos,American Crow,0.1536,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
273.0,276.0,Vireo olivaceus,Red-eyed Vireo,0.7878,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
273.0,276.0,Corvus brachyrhynchos,American Crow,0.6056,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
273.0,276.0,Poecile atricapillus,Black-capped Chickadee,0.1096,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
274.5,277.5,Vireo olivaceus,Red-eyed Vireo,0.4477,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
274.5,277.5,Corvus brachyrhynchos,American Crow,0.4167,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
276.0,279.0,Piranga olivacea,Scarlet Tanager,0.1128,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
277.5,280.5,Vireo olivaceus,Red-eyed Vireo,0.1130,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_115000_SSW06.WAV
