Start (s),End (s),Scientific name,Common name,Confidence,File
99.0,102.0,Hylocichla mustelina,Wood Thrush,0.5799,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
111.0,114.0,Pipilo erythrophthalmus,Eastern Towhee,0.3169,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
114.0,117.0,Seiurus aurocapilla,Ovenbird,0.2526,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
115.5,118.5,Baeolophus bicolor,Tufted Titmouse,0.1793,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
117.0,120.0,Baeolophus bicolor,Tufted Titmouse,0.2754,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
118.5,121.5,Baeolophus bicolor,Tufted Titmouse,0.1067,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
121.5,124.5,Pipilo erythrophthalmus,Eastern Towhee,0.1202,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
139.5,142.5,Piranga olivacea,Scarlet Tanager,0.1008,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
147.0,150.0,Seiurus aurocapilla,Ovenbird,0.2746,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
148.5,151.5,Seiurus aurocapilla,Ovenbird,0.4436,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
151.5,154.5,Baeolophus bicolor,Tufted Titmouse,0.5868,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
153.0,156.0,Baeolophus bicolor,Tufted Titmouse,0.3771,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
153.0,156.0,Pipilo erythrophthalmus,Eastern Towhee,0.1236,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
153.0,156.0,Geothlypis trichas,Common Yellowthroat,0.1061,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
154.5,157.5,Pipilo erythrophthalmus,Eastern Towhee,0.1095,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
156.0,159.0,Spinus tristis,American Goldfinch,0.1106,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
157.5,160.5,Cardinalis cardinalis,Northern Cardinal,0.1302,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
163.5,166.5,Pipilo erythrophthalmus,Eastern Towhee,0.1408,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
169.5,172.5,Corvus brachyrhynchos,American Crow,0.4414,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
171.0,174.0,Corvus brachyrhynchos,American Crow,0.3338,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
172.5,175.5,Corvus brachyrhynchos,American Crow,0.1730,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
174.0,177.0,Corvus brachyrhynchos,American Crow,0.1357,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
175.5,178.5,Corvus brachyrhynchos,American Crow,0.2616,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
177.0,180.0,Corvus brachyrhynchos,American Crow,0.2589,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
178.5,181.5,Corvus brachyrhynchos,American Crow,0.3180,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
180.0,183.0,Corvus brachyrhynchos,American Crow,0.4106,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
180.0,183.0,Dumetella carolinensis,Gray Catbird,0.1164,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
184.5,187.5,Corvus brachyrhynchos,American Crow,0.2022,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
186.0,189.0,Corvus brachyrhynchos,American Crow,0.3540,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
186.0,189.0,Pipilo erythrophthalmus,Eastern Towhee,0.1359,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
187.5,190.5,Corvus brachyrhynchos,American Crow,0.4267,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
195.0,198.0,Cyanocitta cristata,Blue Jay,0.1545,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
196.5,199.5,Cyanocitta cristata,Blue Jay,0.2762,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
196.5,199.5,Pipilo erythrophthalmus,Eastern Towhee,0.1504,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
198.0,201.0,Cyanocitta cristata,Blue Jay,0.1207,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
199.5,202.5,Cyanocitta cristata,Blue Jay,0.5201,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
201.0,204.0,Cyanocitta cristata,Blue Jay,0.3102,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
202.5,205.5,Cyanocitta cristata,Blue Jay,0.2744,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
205.5,208.5,Cyanocitta cristata,Blue Jay,0.3951,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
207.0,210.0,Cyanocitta cristata,Blue Jay,0.3502,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
208.5,211.5,Pipilo erythrophthalmus,Eastern Towhee,0.1697,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
211.5,214.5,Cyanocitta cristata,Blue Jay,0.4539,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
213.0,216.0,Cyanocitta cristata,Blue Jay,0.2772,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
216.0,219.0,Pipilo erythrophthalmus,Eastern Towhee,0.2433,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
216.0,219.0,Geothlypis trichas,Common Yellowthroat,0.1328,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
217.5,220.5,Geothlypis trichas,Common Yellowthroat,0.1085,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
219.0,222.0,Seiurus aurocapilla,Ovenbird,0.1304,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
219.0,222.0,Cyanocitta cristata,Blue Jay,0.1299,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
220.5,223.5,Seiurus aurocapilla,Ovenbird,0.1456,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
222.0,225.0,Hylocichla mustelina,Wood Thrush,0.1459,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
222.0,225.0,Dumetella carolinensis,Gray Catbird,0.1437,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
223.5,226.5,Dumetella carolinensis,Gray Catbird,0.5084,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
223.5,226.5,Vireo olivaceus,Red-eyed Vireo,0.1258,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
225.0,228.0,Vireo olivaceus,Red-eyed Vireo,0.1346,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
225.0,228.0,Dumetella carolinensis,Gray Catbird,0.1224,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
226.5,229.5,Dumetella carolinensis,Gray Catbird,0.1518,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
228.0,231.0,Baeolophus bicolor,Tufted Titmouse,0.1356,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
229.5,232.5,Spinus tristis,American Goldfinch,0.2721,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
229.5,232.5,Geothlypis trichas,Common Yellowthroat,0.1537,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
231.0,234.0,Spinus tristis,American Goldfinch,0.6781,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
231.0,234.0,Geothlypis trichas,Common Yellowthroat,0.1061,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
232.5,235.5,Spinus tristis,American Goldfinch,0.3710,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
232.5,235.5,Corvus brachyrhynchos,American Crow,0.1347,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
234.0,237.0,Spinus tristis,American Goldfinch,0.4267,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
235.5,238.5,Spinus tristis,American Goldfinch,0.6678,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
237.0,240.0,Spinus tristis,American Goldfinch,0.2058,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
238.5,241.5,Spinus tristis,American Goldfinch,0.3575,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
238.5,241.5,Cyanocitta cristata,Blue Jay,0.1040,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
240.0,243.0,Spinus tristis,American Goldfinch,0.6266,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
244.5,247.5,Spinus tristis,American Goldfinch,0.1393,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
249.0,252.0,Cyanocitta cristata,Blue Jay,0.1249,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
259.5,262.5,Dumetella carolinensis,Gray Catbird,0.4338,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
261.0,264.0,Dumetella carolinensis,Gray Catbird,0.1629,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
262.5,265.5,Contopus virens,Eastern Wood-Pewee,0.1636,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
298.5,301.5,Contopus virens,Eastern Wood-Pewee,0.3117,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
304.5,307.5,Contopus virens,Eastern Wood-Pewee,0.1470,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
310.5,313.5,Myiarchus crinitus,Great Crested Flycatcher,0.1152,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
315.0,318.0,Contopus virens,Eastern Wood-Pewee,0.1664,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_102600_SSW02.WAV
