Start (s),End (s),Scientific name,Common name,Confidence,File
99.0,102.0,Baeolophus bicolor,Tufted Titmouse,0.1816,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
138.0,141.0,Seiurus aurocapilla,Ovenbird,0.3923,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
139.5,142.5,Seiurus aurocapilla,Ovenbird,0.2436,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
141.0,144.0,Dumetella carolinensis,Gray Catbird,0.2286,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
142.5,145.5,Dumetella carolinensis,Gray Catbird,0.2235,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
142.5,145.5,Agelaius phoeniceus,Red-winged Blackbird,0.1014,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
159.0,162.0,Branta canadensis,Canada Goose,0.1037,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
163.5,166.5,Seiurus aurocapilla,Ovenbird,0.5285,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
165.0,168.0,Seiurus aurocapilla,Ovenbird,0.2609,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
186.0,189.0,Zenaida macroura,Mourning Dove,0.9804,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
187.5,190.5,Zenaida macroura,Mourning Dove,0.9750,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
189.0,192.0,Zenaida macroura,Mourning Dove,0.7365,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
192.0,195.0,Seiurus aurocapilla,Ovenbird,0.3126,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
193.5,196.5,Seiurus aurocapilla,Ovenbird,0.1512,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
196.5,199.5,Zenaida macroura,Mourning Dove,0.9290,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
198.0,201.0,Zenaida macroura,Mourning Dove,0.8965,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
199.5,202.5,Zenaida macroura,Mourning Dove,0.1572,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
202.5,205.5,Turdus migratorius,American Robin,0.4901,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
204.0,207.0,Turdus migratorius,American Robin,0.1343,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
214.5,217.5,Zenaida macroura,Mourning Dove,0.5715,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
216.0,219.0,Zenaida macroura,Mourning Dove,0.4290,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
256.5,259.5,Seiurus aurocapilla,Ovenbird,0.3482,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
258.0,261.0,Seiurus aurocapilla,Ovenbird,0.5636,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
286.5,289.5,Seiurus aurocapilla,Ovenbird,0.1678,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
288.0,291.0,Seiurus aurocapilla,Ovenbird,0.2452,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
289.5,292.5,Seiurus aurocapilla,Ovenbird,0.2103,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
303.0,306.0,Troglodytes aedon,House Wren,0.2125,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
304.5,307.5,Haemorhous purpureus,Purple Finch,0.1530,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
306.0,309.0,Troglodytes aedon,House Wren,0.2358,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
307.5,310.5,Troglodytes aedon,House Wren,0.2510,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
310.5,313.5,Spinus tristis,American Goldfinch,0.3143,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_113100_SSW05.WAV
