Start (s),End (s),Scientific name,Common name,Confidence,File
132.0,135.0,Melospiza melodia,Song Sparrow,0.1056,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
133.5,136.5,Melospiza melodia,Song Sparrow,0.1079,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
135.0,138.0,Agelaius phoeniceus,Red-winged Blackbird,0.1731,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
135.0,138.0,Branta canadensis,Canada Goose,0.1110,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
136.5,139.5,Agelaius phoeniceus,Red-winged Blackbird,0.2013,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
139.5,142.5,Tachycineta bicolor,Tree Swallow,0.1615,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
142.5,145.5,Tachycineta bicolor,Tree Swallow,0.5181,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
144.0,147.0,Tachycineta bicolor,Tree Swallow,0.6676,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
154.5,157.5,Melospiza melodia,Song Sparrow,0.2130,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
156.0,159.0,Tachycineta bicolor,Tree Swallow,0.5889,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
157.5,160.5,Tachycineta bicolor,Tree Swallow,0.3895,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
157.5,160.5,Agelaius phoeniceus,Red-winged Blackbird,0.2973,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
157.5,160.5,Branta canadensis,Canada Goose,0.1183,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
160.5,163.5,Tachycineta bicolor,Tree Swallow,0.1072,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
162.0,165.0,Tachycineta bicolor,Tree Swallow,0.1841,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
168.0,171.0,Melospiza melodia,Song Sparrow,0.1740,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
169.5,172.5,Melospiza melodia,Song Sparrow,0.1087,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
169.5,172.5,Spizella pusilla,Field Sparrow,0.1019,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
175.5,178.5,Melospiza melodia,Song Sparrow,0.2472,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
177.0,180.0,Melospiza melodia,Song Sparrow,0.2608,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
178.5,181.5,Melospiza melodia,Song Sparrow,0.1036,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
181.5,184.5,Agelaius phoeniceus,Red-winged Blackbird,0.2254,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
183.0,186.0,Agelaius phoeniceus,Red-winged Blackbird,0.1111,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
187.5,190.5,Melospiza melodia,Song Sparrow,0.6166,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
189.0,192.0,Melospiza melodia,Song Sparrow,0.5601,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
190.5,193.5,Spizella pusilla,Field Sparrow,0.1962,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
193.5,196.5,Agelaius phoeniceus,Red-winged Blackbird,0.1386,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
195.0,198.0,Agelaius phoeniceus,Red-winged Blackbird,0.1710,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
195.0,198.0,Melospiza melodia,Song Sparrow,0.1119,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
201.0,204.0,Agelaius phoeniceus,Red-winged Blackbird,0.2064,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
202.5,205.5,Agelaius phoeniceus,Red-winged Blackbird,0.2914,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
202.5,205.5,Branta canadensis,Canada Goose,0.1307,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
210.0,213.0,Dumetella carolinensis,Gray Catbird,0.1536,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
211.5,214.5,Melospiza melodia,Song Sparrow,0.2169,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
213.0,216.0,Melospiza melodia,Song Sparrow,0.1566,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
214.5,217.5,Pipilo erythrophthalmus,Eastern Towhee,0.2917,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
216.0,219.0,Spinus tristis,American Goldfinch,0.1138,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
222.0,225.0,Agelaius phoeniceus,Red-winged Blackbird,0.1905,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
223.5,226.5,Agelaius phoeniceus,Red-winged Blackbird,0.1267,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
223.5,226.5,Setophaga petechia,Yellow Warbler,0.1071,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
228.0,231.0,Melospiza melodia,Song Sparrow,0.1782,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
229.5,232.5,Melospiza melodia,Song Sparrow,0.1948,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
234.0,237.0,Agelaius phoeniceus,Red-winged Blackbird,0.1919,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
237.0,240.0,Melospiza melodia,Song Sparrow,0.2506,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
238.5,241.5,Melospiza melodia,Song Sparrow,0.3320,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
241.5,244.5,Agelaius phoeniceus,Red-winged Blackbird,0.1050,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
253.5,256.5,Agelaius phoeniceus,Red-winged Blackbird,0.1650,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
255.0,258.0,Agelaius phoeniceus,Red-winged Blackbird,0.1517,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
259.5,262.5,Melospiza melodia,Song Sparrow,0.2001,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
261.0,264.0,Melospiza melodia,Song Sparrow,0.1973,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
262.5,265.5,Melospiza melodia,Song Sparrow,0.1008,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
274.5,277.5,Geothlypis trichas,Common Yellowthroat,0.1321,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
276.0,279.0,Melospiza melodia,Song Sparrow,0.3707,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
276.0,279.0,Geothlypis trichas,Common Yellowthroat,0.1350,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
277.5,280.5,Melospiza melodia,Song Sparrow,0.2023,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
279.0,282.0,Melospiza melodia,Song Sparrow,0.4675,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
280.5,283.5,Melospiza melodia,Song Sparrow,0.1879,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
282.0,285.0,Agelaius phoeniceus,Red-winged Blackbird,0.1748,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
283.5,286.5,Pipilo erythrophthalmus,Eastern Towhee,0.1330,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
285.0,288.0,Pipilo erythrophthalmus,Eastern Towhee,0.1683,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
289.5,292.5,Cardinalis cardinalis,Northern Cardinal,0.2090,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
291.0,294.0,Cardinalis cardinalis,Northern Cardinal,0.1376,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
292.5,295.5,Melospiza melodia,Song Sparrow,0.2924,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
294.0,297.0,Melospiza melodia,Song Sparrow,0.3764,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
304.5,307.5,Cardinalis cardinalis,Northern Cardinal,0.2467,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
306.0,309.0,Cardinalis cardinalis,Northern Cardinal,0.1165,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
307.5,310.5,Setophaga petechia,Yellow Warbler,0.1835,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
309.0,312.0,Cardinalis cardinalis,Northern Cardinal,0.1872,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
309.0,312.0,Geothlypis trichas,Common Yellowthroat,0.1267,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
310.5,313.5,Melospiza melodia,Song Sparrow,0.4732,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
312.0,315.0,Melospiza melodia,Song Sparrow,0.5225,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
315.0,318.0,Geothlypis trichas,Common Yellowthroat,0.8812,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
316.5,319.5,Geothlypis trichas,Common Yellowthroat,0.8669,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
319.5,322.5,Geothlypis trichas,Common Yellowthroat,0.1516,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
321.0,324.0,Geothlypis trichas,Common Yellowthroat,0.2447,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
321.0,324.0,Pipilo erythrophthalmus,Eastern Towhee,0.1127,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
322.5,325.5,Geothlypis trichas,Common Yellowthroat,0.1017,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
325.5,328.5,Melospiza melodia,Song Sparrow,0.2052,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
327.0,330.0,Cardinalis cardinalis,Northern Cardinal,0.1081,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
330.0,333.0,Melospiza melodia,Song Sparrow,0.4217,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
331.5,334.5,Melospiza melodia,Song Sparrow,0.3159,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
333.0,336.0,Melospiza melodia,Song Sparrow,0.4862,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
337.5,340.5,Melospiza melodia,Song Sparrow,0.4590,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
339.0,342.0,Empidonax alnorum,Alder Flycatcher,0.5802,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
340.5,343.5,Empidonax alnorum,Alder Flycatcher,0.5549,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
342.0,345.0,Agelaius phoeniceus,Red-winged Blackbird,0.2058,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
346.5,349.5,Agelaius phoeniceus,Red-winged Blackbird,0.1980,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
348.0,351.0,Agelaius phoeniceus,Red-winged Blackbird,0.2124,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
348.0,351.0,Melospiza georgiana,Swamp Sparrow,0.1171,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
349.5,352.5,Agelaius phoeniceus,Red-winged Blackbird,0.1256,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
351.0,354.0,Melospiza melodia,Song Sparrow,0.2873,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
352.5,355.5,Melospiza melodia,Song Sparrow,0.3375,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
354.0,357.0,Melospiza melodia,Song Sparrow,0.3076,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
355.5,358.5,Melospiza melodia,Song Sparrow,0.3722,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
357.0,360.0,Melospiza melodia,Song Sparrow,0.1054,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
358.5,361.5,Agelaius phoeniceus,Red-winged Blackbird,0.1948,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
360.0,363.0,Agelaius phoeniceus,Red-winged Blackbird,0.1951,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
361.5,364.5,Agelaius phoeniceus,Red-winged Blackbird,0.1519,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
361.5,364.5,Cardinalis cardinalis,Northern Cardinal,0.1276,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
361.5,364.5,Branta canadensis,Canada Goose,0.1015,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
363.0,366.0,Melospiza melodia,Song Sparrow,0.2227,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
363.0,366.0,Agelaius phoeniceus,Red-winged Blackbird,0.1297,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
364.5,367.5,Melospiza melodia,Song Sparrow,0.3265,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
366.0,369.0,Melospiza melodia,Song Sparrow,0.1663,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
369.0,372.0,Melospiza melodia,Song Sparrow,0.1398,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
372.0,375.0,Melospiza melodia,Song Sparrow,0.1998,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
373.5,376.5,Melospiza melodia,Song Sparrow,0.1232,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
378.0,381.0,Agelaius phoeniceus,Red-winged Blackbird,0.1041,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
379.5,382.5,Melospiza melodia,Song Sparrow,0.1495,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
381.0,384.0,Melospiza melodia,Song Sparrow,0.2047,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
382.5,385.5,Melospiza melodia,Song Sparrow,0.1669,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
384.0,387.0,Melospiza melodia,Song Sparrow,0.3253,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
385.5,388.5,Melospiza melodia,Song Sparrow,0.2464,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
393.0,396.0,Geothlypis trichas,Common Yellowthroat,0.1282,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
393.0,396.0,Cardinalis cardinalis,Northern Cardinal,0.1217,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
394.5,397.5,Geothlypis trichas,Common Yellowthroat,0.1989,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
394.5,397.5,Cardinalis cardinalis,Northern Cardinal,0.1325,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
396.0,399.0,Geothlypis trichas,Common Yellowthroat,0.1449,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
397.5,400.5,Melospiza melodia,Song Sparrow,0.6767,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
399.0,402.0,Melospiza melodia,Song Sparrow,0.2324,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
403.5,406.5,Geothlypis trichas,Common Yellowthroat,0.3244,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
406.5,409.5,Agelaius phoeniceus,Red-winged Blackbird,0.1492,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
408.0,411.0,Agelaius phoeniceus,Red-winged Blackbird,0.1328,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
412.5,415.5,Melospiza melodia,Song Sparrow,0.1897,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
414.0,417.0,Melospiza melodia,Song Sparrow,0.1935,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
424.5,427.5,Melospiza melodia,Song Sparrow,0.1394,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
426.0,429.0,Melospiza melodia,Song Sparrow,0.1071,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
427.5,430.5,Melospiza melodia,Song Sparrow,0.2976,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
429.0,432.0,Melospiza melodia,Song Sparrow,0.1307,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
432.0,435.0,Agelaius phoeniceus,Red-winged Blackbird,0.1966,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
433.5,436.5,Agelaius phoeniceus,Red-winged Blackbird,0.1354,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
435.0,438.0,Agelaius phoeniceus,Red-winged Blackbird,0.2979,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
436.5,439.5,Agelaius phoeniceus,Red-winged Blackbird,0.5376,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
438.0,441.0,Agelaius phoeniceus,Red-winged Blackbird,0.3844,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
439.5,442.5,Melospiza melodia,Song Sparrow,0.1189,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
453.0,456.0,Empidonax traillii,Willow Flycatcher,0.1197,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
456.0,459.0,Melospiza melodia,Song Sparrow,0.1128,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
457.5,460.5,Spinus tristis,American Goldfinch,0.2492,/Users/lillianwang/Downloads/Original Wave Files/20250604_074200_SSW04.WAV
