Start (s),End (s),Scientific name,Common name,Confidence,File
171.0,174.0,Bombycilla cedrorum,Cedar Waxwing,0.7105,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
172.5,175.5,Bombycilla cedrorum,Cedar Waxwing,0.6232,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
174.0,177.0,Bombycilla cedrorum,Cedar Waxwing,0.5519,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
174.0,177.0,Baeolophus bicolor,Tufted Titmouse,0.1031,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
175.5,178.5,Bombycilla cedrorum,Cedar Waxwing,0.1529,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
177.0,180.0,Bombycilla cedrorum,Cedar Waxwing,0.7284,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
178.5,181.5,Bombycilla cedrorum,Cedar Waxwing,0.6231,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
180.0,183.0,Bombycilla cedrorum,Cedar Waxwing,0.2035,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
183.0,186.0,Spinus tristis,American Goldfinch,0.1526,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
184.5,187.5,Empidonax alnorum,Alder Flycatcher,0.2442,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
186.0,189.0,Empidonax alnorum,Alder Flycatcher,0.5220,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
187.5,190.5,Melospiza georgiana,Swamp Sparrow,0.2027,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
187.5,190.5,Bombycilla cedrorum,Cedar Waxwing,0.1275,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
187.5,190.5,Melospiza melodia,Song Sparrow,0.1245,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
189.0,192.0,Bombycilla cedrorum,Cedar Waxwing,0.1193,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
195.0,198.0,Zenaida macroura,Mourning Dove,0.3437,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
195.0,198.0,Bombycilla cedrorum,Cedar Waxwing,0.1094,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
198.0,201.0,Bombycilla cedrorum,Cedar Waxwing,0.3558,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
199.5,202.5,Bombycilla cedrorum,Cedar Waxwing,0.7569,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
201.0,204.0,Bombycilla cedrorum,Cedar Waxwing,0.7903,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
202.5,205.5,Bombycilla cedrorum,Cedar Waxwing,0.1972,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
204.0,207.0,Bombycilla cedrorum,Cedar Waxwing,0.7751,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
205.5,208.5,Bombycilla cedrorum,Cedar Waxwing,0.8082,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
207.0,210.0,Troglodytes hiemalis,Winter Wren,0.1169,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
208.5,211.5,Melospiza melodia,Song Sparrow,0.2345,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
210.0,213.0,Melospiza melodia,Song Sparrow,0.1415,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
219.0,222.0,Melospiza melodia,Song Sparrow,0.1469,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
223.5,226.5,Melospiza melodia,Song Sparrow,0.1401,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
225.0,228.0,Corvus brachyrhynchos,American Crow,0.1511,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
225.0,228.0,Geothlypis trichas,Common Yellowthroat,0.1027,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
231.0,234.0,Melospiza melodia,Song Sparrow,0.1748,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
235.5,238.5,Geothlypis trichas,Common Yellowthroat,0.1274,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
237.0,240.0,Empidonax alnorum,Alder Flycatcher,0.9564,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
238.5,241.5,Empidonax alnorum,Alder Flycatcher,0.6693,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
240.0,243.0,Bombycilla cedrorum,Cedar Waxwing,0.1395,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
241.5,244.5,Empidonax alnorum,Alder Flycatcher,0.9457,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
243.0,246.0,Empidonax alnorum,Alder Flycatcher,0.9353,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
246.0,249.0,Empidonax alnorum,Alder Flycatcher,0.5535,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
247.5,250.5,Empidonax alnorum,Alder Flycatcher,0.7794,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
249.0,252.0,Spinus tristis,American Goldfinch,0.1289,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
250.5,253.5,Geothlypis trichas,Common Yellowthroat,0.2591,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
252.0,255.0,Spinus tristis,American Goldfinch,0.1249,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
253.5,256.5,Empidonax alnorum,Alder Flycatcher,0.8344,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
255.0,258.0,Empidonax alnorum,Alder Flycatcher,0.7982,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
256.5,259.5,Melospiza georgiana,Swamp Sparrow,0.3427,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
259.5,262.5,Empidonax alnorum,Alder Flycatcher,0.3481,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
261.0,264.0,Spinus tristis,American Goldfinch,0.1159,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
262.5,265.5,Empidonax alnorum,Alder Flycatcher,0.7764,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
264.0,267.0,Empidonax alnorum,Alder Flycatcher,0.9377,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
265.5,268.5,Geothlypis trichas,Common Yellowthroat,0.2822,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
267.0,270.0,Bombycilla cedrorum,Cedar Waxwing,0.9075,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
268.5,271.5,Empidonax alnorum,Alder Flycatcher,0.6959,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
268.5,271.5,Bombycilla cedrorum,Cedar Waxwing,0.2064,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
270.0,273.0,Empidonax alnorum,Alder Flycatcher,0.7000,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
273.0,276.0,Empidonax alnorum,Alder Flycatcher,0.2692,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
274.5,277.5,Empidonax alnorum,Alder Flycatcher,0.3945,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
274.5,277.5,Bombycilla cedrorum,Cedar Waxwing,0.1301,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
276.0,279.0,Spinus tristis,American Goldfinch,0.1110,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
276.0,279.0,Bombycilla cedrorum,Cedar Waxwing,0.1068,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
276.0,279.0,Poecile atricapillus,Black-capped Chickadee,0.1002,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
279.0,282.0,Pipilo erythrophthalmus,Eastern Towhee,0.3407,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
280.5,283.5,Empidonax alnorum,Alder Flycatcher,0.4960,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
282.0,285.0,Empidonax alnorum,Alder Flycatcher,0.8267,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
283.5,286.5,Baeolophus bicolor,Tufted Titmouse,0.1606,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
285.0,288.0,Empidonax alnorum,Alder Flycatcher,0.9177,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
286.5,289.5,Empidonax alnorum,Alder Flycatcher,0.7090,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
288.0,291.0,Pipilo erythrophthalmus,Eastern Towhee,0.5521,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
288.0,291.0,Geothlypis trichas,Common Yellowthroat,0.1824,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
289.5,292.5,Geothlypis trichas,Common Yellowthroat,0.2033,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
289.5,292.5,Spinus tristis,American Goldfinch,0.1069,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
291.0,294.0,Empidonax alnorum,Alder Flycatcher,0.8714,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
292.5,295.5,Empidonax alnorum,Alder Flycatcher,0.8353,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
294.0,297.0,Melospiza georgiana,Swamp Sparrow,0.1288,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
295.5,298.5,Pipilo erythrophthalmus,Eastern Towhee,0.3897,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
297.0,300.0,Bombycilla cedrorum,Cedar Waxwing,0.1378,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
298.5,301.5,Setophaga petechia,Yellow Warbler,0.1382,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
300.0,303.0,Empidonax alnorum,Alder Flycatcher,0.8673,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
301.5,304.5,Empidonax alnorum,Alder Flycatcher,0.8822,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
303.0,306.0,Empidonax alnorum,Alder Flycatcher,0.9305,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
304.5,307.5,Empidonax alnorum,Alder Flycatcher,0.5735,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
304.5,307.5,Pipilo erythrophthalmus,Eastern Towhee,0.1540,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
306.0,309.0,Pipilo erythrophthalmus,Eastern Towhee,0.1977,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
307.5,310.5,Setophaga petechia,Yellow Warbler,0.1541,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
309.0,312.0,Empidonax alnorum,Alder Flycatcher,0.6945,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
309.0,312.0,Melospiza georgiana,Swamp Sparrow,0.2603,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
310.5,313.5,Empidonax alnorum,Alder Flycatcher,0.9535,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
310.5,313.5,Melospiza georgiana,Swamp Sparrow,0.2058,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
312.0,315.0,Spinus tristis,American Goldfinch,0.1060,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
312.0,315.0,Melospiza georgiana,Swamp Sparrow,0.1037,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
313.5,316.5,Pipilo erythrophthalmus,Eastern Towhee,0.1575,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
313.5,316.5,Baeolophus bicolor,Tufted Titmouse,0.1463,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
315.0,318.0,Empidonax alnorum,Alder Flycatcher,0.7422,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
316.5,319.5,Empidonax alnorum,Alder Flycatcher,0.7962,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
322.5,325.5,Melospiza georgiana,Swamp Sparrow,0.7128,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
324.0,327.0,Melospiza georgiana,Swamp Sparrow,0.3475,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
327.0,330.0,Pipilo erythrophthalmus,Eastern Towhee,0.1038,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
330.0,333.0,Empidonax alnorum,Alder Flycatcher,0.6360,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
331.5,334.5,Empidonax alnorum,Alder Flycatcher,0.8349,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
333.0,336.0,Empidonax alnorum,Alder Flycatcher,0.5883,/Users/lillianwang/Downloads/Original Wave Files/20250611-085900_SSW05.WAV
